Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Physicality and Cooperative Design","Machine Learning for Multimodal Interaction","","","","10.1007/978-3-540-85853-9_30","Dhaval VyasDirk HeylenAnton Nijholt","2008","http://link.springer.com/chapter/10.1007/978-3-540-85853-9_30","Chapter"
"Towards a Network Video Conference System Based-On Group Cooperation Mode for Multidisciplinary Collaborative Product Design","Intelligent Robotics and Applications","","","","10.1007/978-3-540-88518-4_34","Pengfei ZengYongping HaoWeiping ShaoYongxian Liu","2008","http://link.springer.com/chapter/10.1007/978-3-540-88518-4_34","Chapter"
"Ambient Monitoring from an Elderly-Centred Design Perspective: What, Who and How","Ambient Intelligence","","","","10.1007/978-3-642-25167-2_45","Marije KanisSean AlizadehJesse GroenMilad KhaliliSaskia RobbenSander BakkesBen Kröse","2011","http://link.springer.com/chapter/10.1007/978-3-642-25167-2_45","Chapter"
"A Participatory Approach for Game Design to Support the Learning and Communication of Autistic Children","Entertainment Computing - ICEC 2015","","","","10.1007/978-3-319-24589-8_2","Thiago PorcinoDaniela TrevisanEsteban CluaMarcos RodriguesDanilo Barbosa","2015","http://link.springer.com/chapter/10.1007/978-3-319-24589-8_2","Chapter"
"Exploring the Effectiveness of Social Capabilities and Goal Alignment in Computer Supported Collaborative Learning","Intelligent Tutoring Systems","","","","10.1007/978-3-642-13437-1_14","Hua AiRohit KumarDong NguyenAmrut NagasunderCarolyn P. Rosé","2010","http://link.springer.com/chapter/10.1007/978-3-642-13437-1_14","Chapter"
"Lessons Learnt from Contextualized Interactive Story Driven Development Methodology","Serious Games Development and Applications","","","","10.1007/978-3-642-33687-4_11","Manuel Fradinho OliveiraHeiko Duin","2012","http://link.springer.com/chapter/10.1007/978-3-642-33687-4_11","Chapter"
"Pedagogy-Driven Design of Digital Learning Ecosystems: The Case Study of Dippler","Advances in Web-Based Learning - ICWL 2012","","","","10.1007/978-3-642-33642-3_33","Mart LaanpereKai PataPeeter NormakHans Põldoja","2012","http://link.springer.com/chapter/10.1007/978-3-642-33642-3_33","Chapter"
"It’s Not Easy Being Green: Supporting Collaborative “Green Design” Learning","Intelligent Tutoring Systems","","","","10.1007/978-3-540-69132-7_114","Sourish ChaudhuriRohit KumarMahesh JoshiElon TerrellFred HiggsVincent AlevenCarolyn Penstein Rosé","2008","http://link.springer.com/chapter/10.1007/978-3-540-69132-7_114","Chapter"
"Multiagent Decision by Partial Evaluation","Advances in Artificial Intelligence","","","","10.1007/978-3-642-30353-1_21","Yang XiangFrank Hanshar","2012","http://link.springer.com/chapter/10.1007/978-3-642-30353-1_21","Chapter"
"Rule Schemata for Game Artificial Intelligence","Advances in Artificial Intelligence - IBERAMIA-SBIA 2006","","","","10.1007/11874850_49","Flávio S. Corrêa da SilvaWamberto W. Vasconcelos","2006","http://link.springer.com/chapter/10.1007/11874850_49","Chapter"
"Spatial Computing for Design—an Artificial Intelligence Perspective","Studying Visual and Spatial Reasoning for Design Creativity","","","","10.1007/978-94-017-9297-4_7","Mehul BhattChristian Freksa","2015","http://link.springer.com/chapter/10.1007/978-94-017-9297-4_7","Chapter"
"Engaging Practitioners within Design Science Research: A Natural Language Processing Case Study","Design Science: Perspectives from Europe","","","","10.1007/978-3-319-04090-5_14","Seán O’RiainEdward CurryPaul Buitelaar","2013","http://link.springer.com/chapter/10.1007/978-3-319-04090-5_14","Chapter"
"Developing a Framework for Linking Design Intelligence from Multiple Professions in the AEC Industry","Computer-Aided Architectural Design Futures (CAADFutures) 2007","","","","10.1007/978-1-4020-6528-6_23","Dominik HolzerYamin TengonoSteven Downing","2007","http://link.springer.com/chapter/10.1007/978-1-4020-6528-6_23","Chapter"
"Partial Evaluation for Planning in Multiagent Expedition","Advances in Artificial Intelligence","","","","10.1007/978-3-642-21043-3_50","Y. XiangF. Hanshar","2011","http://link.springer.com/chapter/10.1007/978-3-642-21043-3_50","Chapter"
"Towards a Systematic Conflict Resolution Policy in Multi-agent System: A Conceptual Framework","Computer Supported Cooperative Work in Design II","","","","10.1007/11686699_28","Yi JiaoBaifeng WuKun ZhuQiang Yu","2006","http://link.springer.com/chapter/10.1007/11686699_28","Chapter"
"Research on the Real Time Transmission of Accurate CAD Model in Collaborative CAD","Proceedings of the 6th CIRP-Sponsored International Conference on Digital Enterprise Technology","","","","10.1007/978-3-642-10430-5_12","Yongxian LiuQi WangJinfu Zhao","2010","http://link.springer.com/chapter/10.1007/978-3-642-10430-5_12","Chapter"
"Flow Specification Patterns of End-User Programmers: Lessons Learnt from a Health Mobile Application Authoring Environment Design","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40480-1_52","Filipe FernandesLuís DuarteLuís Carriço","2013","http://link.springer.com/chapter/10.1007/978-3-642-40480-1_52","Chapter"
"Equality = Inequality: Probing Equality-Centric Design and Development Methodologies","Human-Computer Interaction – INTERACT 2011","","","","10.1007/978-3-642-23771-3_30","Rilla Khaled","2011","http://link.springer.com/chapter/10.1007/978-3-642-23771-3_30","Chapter"
"Didactic Software for Autistic Children","Advances in New Technologies, Interactive Interfaces, and Communicability","","","","10.1007/978-3-642-20810-2_8","Silvia ArtoniMaria Claudia BuzziMarina BuzziClaudia Fenili","2011","http://link.springer.com/chapter/10.1007/978-3-642-20810-2_8","Chapter"
"Multi-Agent Participatory Simulations Between Experimental Economics and Role-Playing Games","Agent-Based Approaches in Economic and Social Complex Systems IV","","","","10.1007/978-4-431-71307-4_2","Paul GuyotAlexis DrogoulShinichi Honiden","2007","http://link.springer.com/chapter/10.1007/978-4-431-71307-4_2","Chapter"
"Producing while Consuming: Social Interaction around Photos Shared within Private Group","Advances in Computer Entertainment","","","","10.1007/978-3-642-34292-9_10","Dhaval VyasYanqing CuiJarno OjalaGuido Grassel","2012","http://link.springer.com/chapter/10.1007/978-3-642-34292-9_10","Chapter"
"Application of Function Points and Data Mining Techniques for Software Estimation - A Combined Approach","Software Measurement","","","","10.1007/978-3-319-24285-9_7","Przemysław PospiesznyBeata Czarnacka-ChrobotAndrzej Kobyliński","2015","http://link.springer.com/chapter/10.1007/978-3-319-24285-9_7","Chapter"
"Research on Technical Principle of Active Knowledge Push","Information and Business Intelligence","","","","10.1007/978-3-642-29087-9_1","Xu Yuan-hao","2012","http://link.springer.com/chapter/10.1007/978-3-642-29087-9_1","Chapter"
"An Agent Modeling Method Based on Scenario Rehearsal for Multiagent Simulation","Agent Computing and Multi-Agent Systems","","","","10.1007/978-3-642-01639-4_16","Shohei YamaneToru Ishida","2009","http://link.springer.com/chapter/10.1007/978-3-642-01639-4_16","Chapter"
"Challenges and Opportunities for Collaborative Technologies for Home Care Work","ECSCW 2011: Proceedings of the 12th European Conference on Computer Supported Cooperative Work, 24-28 September 2011, Aarhus Denmark","","","","10.1007/978-0-85729-913-0_4","Lars Rune ChristensenErik Grönvall","2011","http://link.springer.com/chapter/10.1007/978-0-85729-913-0_4","Chapter"
"Situational Programming: Agent Behavior Visual Programming for MABS Novices","Multi-Agent-Based Simulation XI","","","","10.1007/978-3-642-18345-4_1","Fabien MichelJacques FerberPierre-Alain LaurFlorian Aleman","2011","http://link.springer.com/chapter/10.1007/978-3-642-18345-4_1","Chapter"
"Design Creativity Research: From the Individual to the Crowd","Design Creativity 2010","","","","10.1007/978-0-85729-224-7_7","Mary L. Maher","2011","http://link.springer.com/chapter/10.1007/978-0-85729-224-7_7","Chapter"
"What Do Children Favor as Embodied Pedagogical Agents?","Intelligent Tutoring Systems","","","","10.1007/978-3-642-13388-6_35","Sylvie GirardHilary Johnson","2010","http://link.springer.com/chapter/10.1007/978-3-642-13388-6_35","Chapter"
"The Study of a Knowledge-Based Constraints Network System (KCNS) for Concurrent Engineering","Advances in Machine Learning and Cybernetics","","","","10.1007/11739685_28","Wei-ming WangJie HuFei ZhouDa-yong LiXiang-jun FuYing-hong Peng","2006","http://link.springer.com/chapter/10.1007/11739685_28","Chapter"
"GT Journey: The Importance of Accessible Rich Data Sources to Enable Innovation","Human-Computer Interaction: Users and Contexts","","","","10.1007/978-3-319-21006-3_9","Matt SandersRuss ClarkBrian DavidsonSiva Jayaraman","2015","http://link.springer.com/chapter/10.1007/978-3-319-21006-3_9","Chapter"
"Video Game Technologies and Virtual Design: A Study of Virtual Design Teams in a Metaverse","Virtual Reality","","","","10.1007/978-3-540-73335-5_65","Shaowen BardzellKalpana Shankar","2007","http://link.springer.com/chapter/10.1007/978-3-540-73335-5_65","Chapter"
"Design of a Multi Agent Based Virtual Enterprise Framework for Sustainable Production","Virtual and Networked Organizations, Emergent Technologies and Tools","","","","10.1007/978-3-642-31800-9_20","Bahram Lotfi SadighH. Özgür ÜnverS. Engin Kılıç","2012","http://link.springer.com/chapter/10.1007/978-3-642-31800-9_20","Chapter"
"Collaborative Mixed-Reality Platform for the Design Assessment of Cars Interior","Virtual and Mixed Reality - Systems and Applications","","","","10.1007/978-3-642-22024-1_33","Giandomenico CarusoSamuele PolistinaMonica BordegoniMarcello Aliverti","2011","http://link.springer.com/chapter/10.1007/978-3-642-22024-1_33","Chapter"
"Boundaries between Participants in Outsourced Requirements Construction","Scandinavian Information Systems Research","","","","10.1007/978-3-642-14874-3_5","Sari T. SalmelaAnna-Liisa Syrjänen","2010","http://link.springer.com/chapter/10.1007/978-3-642-14874-3_5","Chapter"
"The Many Dimensions of Kristen Nygaard, Creator of Object-Oriented Programming and the Scandinavian School of System Development","History of Computing. Learning from the Past","","","","10.1007/978-3-642-15199-6_5","Drude BerntsenKnut ElgsaasHåvard Hegna","2010","http://link.springer.com/chapter/10.1007/978-3-642-15199-6_5","Chapter"
"Educational Technologies to Support Linguistically Diverse Students, and the Challenges of Classroom Integration","Artificial Intelligence in Education","","","","10.1007/978-3-319-19773-9_127","Samantha Finkelstein","2015","http://link.springer.com/chapter/10.1007/978-3-319-19773-9_127","Chapter"
"Integrating Clinical Decision Support System Development into a Development Process of Clinical Practice – Experiences from Dementia Care","Artificial Intelligence in Medicine","","","","10.1007/978-3-642-22218-4_17","Helena Lindgren","2011","http://link.springer.com/chapter/10.1007/978-3-642-22218-4_17","Chapter"
"Language Grid Revisited: An Infrastructure for Intercultural Collaboration","Advances on Practical Applications of Agents and Multi-Agent Systems","","","","10.1007/978-3-642-28786-2_1","Toru IshidaYohei MurakamiDonghui LinMasahiro TanakaRieko Inaba","2012","http://link.springer.com/chapter/10.1007/978-3-642-28786-2_1","Chapter"
"Model Assisted Creativity Sessions for the Design of Mixed Interactive Systems: A Protocol Analysis","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40477-1_8","Christophe BortolasoEmmanuel Dubois","2013","http://link.springer.com/chapter/10.1007/978-3-642-40477-1_8","Chapter"
"Possibilities for Cultural Customization of Mobile Communication Devices: The Case of Iranian Mobile Users","Human Centered Design","","","","10.1007/978-3-642-21753-1_21","Bijan AryanaCasper BoksAzadeh Navabi","2011","http://link.springer.com/chapter/10.1007/978-3-642-21753-1_21","Chapter"
"A Scandinavian Approach to Designing with Children in a Developing Country - Exploring the Applicability of Participatory Methods","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40483-2_53","Nahid WakilPeter Dalsgaard","2013","http://link.springer.com/chapter/10.1007/978-3-642-40483-2_53","Chapter"
"Designing Cross-Age Interaction Toys for Older Adults and Children","Human Aspects of IT for the Aged Population. Design for Everyday Life","","","","10.1007/978-3-319-20913-5_48","Wang-Chin TsaiChi-Hsien HsuKung-Chih Lo","2015","http://link.springer.com/chapter/10.1007/978-3-319-20913-5_48","Chapter"
"Supporting the Design of an Ambient Assisted Living System Using Virtual Reality Prototypes","Ambient Assisted Living. ICT-based Solutions in Real Life Situations","","","","10.1007/978-3-319-26410-3_6","José C. CamposTiago AbadeJosé Luís SilvaMichael D. Harrison","2015","http://link.springer.com/chapter/10.1007/978-3-319-26410-3_6","Chapter"
"Evolving Requirements in Socio-Technical Systems: Concepts and Practice","Conceptual Modeling – ER 2011","","","","10.1007/978-3-642-24606-7_34","Anna PeriniNauman QureshiLuca SabatucciAlberto SienaAngelo Susi","2011","http://link.springer.com/chapter/10.1007/978-3-642-24606-7_34","Chapter"
"Activity Theory as a Tool for Identifying Design Patterns in Cross-Modal Collaborative Interaction","Human-Computer Interaction – INTERACT 2013","","","","10.1007/978-3-642-40477-1_14","Oussama MetatlaNick Bryan-KinnsTony StockmanFiore Martin","2013","http://link.springer.com/chapter/10.1007/978-3-642-40477-1_14","Chapter"
"Web-Based Self- and Peer-Assessment of Teachers’ Educational Technology Competencies","Advances in Web-Based Learning - ICWL 2011","","","","10.1007/978-3-642-25813-8_13","Hans PõldojaTerje VäljatagaKairit TammetsMart Laanpere","2011","http://link.springer.com/chapter/10.1007/978-3-642-25813-8_13","Chapter"
"User-Centered Design of Preference Elicitation Interfaces for Decision Support","HCI in Work and Learning, Life and Leisure","","","","10.1007/978-3-642-16607-5_2","Alina PommeranzPascal WiggersCatholijn M. Jonker","2010","http://link.springer.com/chapter/10.1007/978-3-642-16607-5_2","Chapter"
"Ontology-Based Competence Management for Team Configuration","Holonic and Multi-Agent Systems for Manufacturing","","","","10.1007/978-3-540-74481-8_38","Vladimir TarasovThomas AlbertsenAlexey KashevnikKurt SandkuhlNikolay ShilovAlexander Smirnov","2007","http://link.springer.com/chapter/10.1007/978-3-540-74481-8_38","Chapter"
"Collaborative Virtual Learning Model for Web Intelligence","Computer Supported Cooperative Work in Design II","","","","10.1007/11686699_57","Jinan A. W. FiaidhiSabah M. A. Mohammed","2006","http://link.springer.com/chapter/10.1007/11686699_57","Chapter"
"TRENDS: A Content-Based Information Retrieval System for Designers","Design Computing and Cognition '08","","","","10.1007/978-1-4020-8728-8_31","Carole BouchardJean-francois OmhoverCeline MougenotAmeziane AoussatStephen J. Westerman","2008","http://link.springer.com/chapter/10.1007/978-1-4020-8728-8_31","Chapter"
