Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Workplace-Based Return-to-Work Interventions: Optimizing the Role of Stakeholders in Implementation and Research","Journal of Occupational Rehabilitation","","15","4","10.1007/s10926-005-8032-1","Renée-Louise FrancheRaymond BarilWilliam ShawMichael NicholasPatrick Loisel","2005","http://link.springer.com/article/10.1007/s10926-005-8032-1","Article"
"A study on the optimal route design considering time of mobile robot using recurrent neural network and reinforcement learning","Journal of Mechanical Science and Technology","","32","10","10.1007/s12206-018-0941-y","Min Hyuk WooSoo-Hong LeeHye Min Cha","2018","http://link.springer.com/article/10.1007/s12206-018-0941-y","Article"
"Exploring Semantic Web technologies for ontology-based modeling in collaborative engineering design","The International Journal of Advanced Manufacturing Technology","","36","9 - 10","10.1007/s00170-006-0896-5","W. Y. ZhangJ. W. Yin","2008","http://link.springer.com/article/10.1007/s00170-006-0896-5","Article"
"Pathways to Corporate Accountability: Corporate Reputation and Its Alternatives","Journal of Business Ethics","","163","2","10.1007/s10551-019-04228-2","Craig E. CarrollRowena Olegario","2020","http://link.springer.com/article/10.1007/s10551-019-04228-2","Article"
"Layered evaluation of interactive adaptive systems: framework and formative methods","User Modeling and User-Adapted Interaction","","20","5","10.1007/s11257-010-9082-4","Alexandros ParamythisStephan WeibelzahlJudith Masthoff","2010","http://link.springer.com/article/10.1007/s11257-010-9082-4","Article"
"A lung cancer research agenda that reflects the diverse perspectives of community stakeholders: process and outcomes of the SEED method","Research Involvement and Engagement","","5","1","10.1186/s40900-018-0134-y","Carlin L. RafieEmily B. ZimmermanDawn E. MoserSarah CookFatemeh Zarghami","2019","http://link.springer.com/article/10.1186/s40900-018-0134-y","Article"
"A systems approach for optimizing implementation to impact: meeting report and proceedings of the 2019 In the Trenches: Implementation to Impact International Summit ","BMC Proceedings","","14","6","10.1186/s12919-020-00189-x","Stephen R. HanneyPavel V. OvseikoKathryn E. R. GrahamHeidi ChorzempaMaxi Miciak","2020","http://link.springer.com/article/10.1186/s12919-020-00189-x","Article"
"27th Annual Conference of the International Society for Quality of Life Research","Quality of Life Research","","29","1","10.1007/s11136-020-02626-y","","2020","http://link.springer.com/article/10.1007/s11136-020-02626-y","Article"
"Co-production and Managing Uncertainty in Health Research Regulation: A Delphi Study","Health Care Analysis","","28","2","10.1007/s10728-019-00383-9","Isabel FletcherStanislav BirkoEdward S. DoveGraeme T. LaurieCatriona McMillanEmily PostanNayha SethiAnnie Sorbie","2020","http://link.springer.com/article/10.1007/s10728-019-00383-9","Article"
"A structured analysis of uncertainty surrounding modeled impacts of groundwater-extraction rules","Hydrogeology Journal","","20","5","10.1007/s10040-012-0864-0","Joseph H. A. GuillaumeM. Ejaz QureshiAnthony J. Jakeman","2012","http://link.springer.com/article/10.1007/s10040-012-0864-0","Article"
"Big Data Analytics: A Review on Theoretical Contributions and Tools Used in Literature","Global Journal of Flexible Systems Management","","18","3","10.1007/s40171-017-0159-3","Purva GroverArpan Kumar Kar","2017","http://link.springer.com/article/10.1007/s40171-017-0159-3","Article"
"An agent-based approach to knowledge management in distributed design","Journal of Intelligent Manufacturing","","17","6","10.1007/s10845-006-0042-0","O. ChiraC. ChiraT. RocheD. TormeyA. Brennan","2006","http://link.springer.com/article/10.1007/s10845-006-0042-0","Article"
"Engaging stakeholders to develop a depression management decision support tool in a tribal health system","Quality of Life Research","","24","5","10.1007/s11136-014-0810-9","Helene StarksJennifer L. ShawVanessa HiratsukaDenise A. DillardRenee Robinson","2015","http://link.springer.com/article/10.1007/s11136-014-0810-9","Article"
"CAVE for collaborative patient room design: analysis with end-user opinion contrasting method","Virtual Reality","","14","3","10.1007/s10055-009-0138-x","Mikael WahlströmMiika AittalaHelinä KotilainenTiina Yli-KarhuJanne PorkkaEsa Nykänen","2010","http://link.springer.com/article/10.1007/s10055-009-0138-x","Article"
"IUGA 43rd Annual Meeting – Vienna, Austria, June 27-30, 2018","International Urogynecology Journal","","29","1","10.1007/s00192-018-3752-x","","2018","http://link.springer.com/article/10.1007/s00192-018-3752-x","Article"
"Termination for Cultural Misalignment: Setting up Contract Terms to Ensure Community Well-Being in the Development of AI","International Journal of Community Well-Being","","3","4","10.1007/s42413-020-00081-8","Lorenn P. RusterGavin Brown","2020","http://link.springer.com/article/10.1007/s42413-020-00081-8","Article"
"Knowledge-based platform for collaborative innovation development of products","Journal of Shanghai University (English Edition)","","9","1","10.1007/s11741-005-0107-x","Li-min LiWen-xian TangMing-lun FangYan-qi Yang","2005","http://link.springer.com/article/10.1007/s11741-005-0107-x","Article"
"Older adults and hackathons: a qualitative study","Empirical Software Engineering","","23","4","10.1007/s10664-017-9565-6","Wiesław KopećBartłomiej BalcerzakRadosław NielekGrzegorz KowalikAdam WierzbickiFabio Casati","2018","http://link.springer.com/article/10.1007/s10664-017-9565-6","Article"
"Development of control mechanisms to support coherency of product model during cooperative design process","Journal of Intelligent Manufacturing","","21","4","10.1007/s10845-009-0237-2","Mohsen SadeghiFrédéric NoelKhaled Hadj-Hamou","2010","http://link.springer.com/article/10.1007/s10845-009-0237-2","Article"
"An empirical study of architecting for continuous delivery and deployment","Empirical Software Engineering","","24","3","10.1007/s10664-018-9651-4","Mojtaba ShahinMansooreh ZahediMuhammad Ali BabarLiming Zhu","2019","http://link.springer.com/article/10.1007/s10664-018-9651-4","Article"
"Don’t go in there! using the APEX framework in the design of ambient assisted living systems","Journal of Ambient Intelligence and Humanized Computing","","8","4","10.1007/s12652-016-0444-6","José C. CamposTiago AbadeJosé Luís SilvaMichael D. Harrison","2017","http://link.springer.com/article/10.1007/s12652-016-0444-6","Article"
"Meeting abstracts from the 4th International Clinical Trials Methodology Conference (ICTMC) and the 38th Annual Meeting of the Society for Clinical Trials","Trials","","18","1","10.1186/s13063-017-1902-y","","2017","http://link.springer.com/article/10.1186/s13063-017-1902-y","Article"
"A literature review of the history and evolution of corporate social responsibility","International Journal of Corporate Social Responsibility","","4","1","10.1186/s40991-018-0039-y","Mauricio Andrés Latapí AgudeloLára JóhannsdóttirBrynhildur Davídsdóttir","2019","http://link.springer.com/article/10.1186/s40991-018-0039-y","Article"
"Commentary: Establishing Scientific Rigor and Excellence in Implementation Science Training to Improve the Deployment of Evidence-Based Mental Health Services","Administration and Policy in Mental Health and Mental Health Services Research","","47","2","10.1007/s10488-020-01014-5","Denise Pintello","2020","http://link.springer.com/article/10.1007/s10488-020-01014-5","Article"
"The positioning cards: on affect, public design, and the common","AI & SOCIETY","","33","1","10.1007/s00146-017-0779-3","Maurizio TeliAntonella De AngeliMaria Menéndez-Blanco","2018","http://link.springer.com/article/10.1007/s00146-017-0779-3","Article"
"The Relationship Between Corporate Social Performance and Corporate Financial Performance in the Banking Sector","Journal of Business Ethics","","104","1","10.1007/s10551-011-0894-x","Maria-Gaia Soana","2011","http://link.springer.com/article/10.1007/s10551-011-0894-x","Article"
"Research Directions for Clinical Care and Technology: the JTIBS Research Column","Journal of Technology in Behavioral Science","","5","4","10.1007/s41347-020-00163-6","Donald M. Hilty","2020","http://link.springer.com/article/10.1007/s41347-020-00163-6","Article"
"Reviving community networks: hyperlocality and suprathresholding in Web 2.0 designs","Personal and Ubiquitous Computing","","19","2","10.1007/s00779-014-0831-y","John M. CarrollBlaine HoffmanKyungsik HanMary Beth Rosson","2015","http://link.springer.com/article/10.1007/s00779-014-0831-y","Article"
"Posters","Internal and Emergency Medicine","","5","2","10.1007/s11739-010-0506-2","","2010","http://link.springer.com/article/10.1007/s11739-010-0506-2","Article"
"Managing Algorithmic Accountability: Balancing Reputational Concerns, Engagement Strategies, and the Potential of Rational Discourse","Journal of Business Ethics","","163","2","10.1007/s10551-019-04226-4","Alexander BuhmannJohannes PaßmannChristian Fieseler","2020","http://link.springer.com/article/10.1007/s10551-019-04226-4","Article"
"Use and uptake of web-based therapeutic interventions amongst Indigenous populations in Australia, New Zealand, the United States of America and Canada: a scoping review","Systematic Reviews","","9","1","10.1186/s13643-020-01374-x","Rachel ReillyJacqueline StephensJasmine MicklemCatalin TufanaruStephen HarfieldIke FisherOdette PearsonJames Ward","2020","http://link.springer.com/article/10.1186/s13643-020-01374-x","Article"
"The concepts and development of a participatory regional integrated assessment tool","Climatic Change","","90","1 - 2","10.1007/s10584-008-9453-6","I. P. HolmanM. D. A. RounsevellG. CojacaruS. ShackleyC. McLachlanE. AudsleyP. M. BerryC. FontaineP. A. HarrisonC. HenriquesM. MokrechR. J. NichollsK. R. PearnJ. A. Richards","2008","http://link.springer.com/article/10.1007/s10584-008-9453-6","Article"
"How to improve collaborative learning with video tools in the classroom? Social vs. cognitive guidance for student teams","International Journal of Computer-Supported Collaborative Learning","","7","2","10.1007/s11412-012-9145-0","Carmen ZahnKarsten KrauskopfFriedrich W. HesseRoy Pea","2012","http://link.springer.com/article/10.1007/s11412-012-9145-0","Article"
"Aligning Innovation and Ethics: an Approach to Responsible Innovation Based on Preference Learning","Philosophy of Management","","19","3","10.1007/s40926-019-00120-1","Johann Jakob HäußermannFabian Schroth","2020","http://link.springer.com/article/10.1007/s40926-019-00120-1","Article"
"Collaborative manufacturing of aircraft structural parts based on machining features and software agents","The International Journal of Advanced Manufacturing Technology","","87","5 - 8","10.1007/s00170-013-4976-z","Wangwei ChuYingguang LiChangqing LiuWenping MouLimin Tang","2016","http://link.springer.com/article/10.1007/s00170-013-4976-z","Article"
"Exploring University Students’ Preferences for Educational Robot Design by Means of a User-Centered Design Approach","International Journal of Social Robotics","","12","1","10.1007/s12369-019-00554-7","Natalia Reich-StiebertFriederike EysselCharlotte Hohnemann","2020","http://link.springer.com/article/10.1007/s12369-019-00554-7","Article"
"Models of Anticipation Within the Responsible Research and Innovation Framework: the Two RRI Approaches and the Challenge of Human Rights","NanoEthics","","13","1","10.1007/s11569-019-00337-4","Daniele Ruggiu","2019","http://link.springer.com/article/10.1007/s11569-019-00337-4","Article"
"Abstracts from the ICBM 2012 Meeting","International Journal of Behavioral Medicine","","19","1","10.1007/s12529-012-9247-0","","2012","http://link.springer.com/article/10.1007/s12529-012-9247-0","Article"
"28th annual meeting New Orleans, LA May 11–14, 2005","Journal of General Internal Medicine","","20","1","10.1111/j.1525-1497.2005.020S1.x","","2005","http://link.springer.com/article/10.1111/j.1525-1497.2005.020S1.x","Article"
"Robotic process automation","Electronic Markets","","30","1","10.1007/s12525-019-00365-8","Peter HofmannCaroline SampNils Urbach","2020","http://link.springer.com/article/10.1007/s12525-019-00365-8","Article"
"Synchronous communication in PLM environments using annotated CAD models","Journal of Systems Science and Systems Engineering","","25","2","10.1007/s11518-016-5305-5","Jorge D. CambaManuel ConteroGustavo Salvador-HerranzRaquel Plumed","2016","http://link.springer.com/article/10.1007/s11518-016-5305-5","Article"
"From Print to Screen: Regulatory Considerations to Adopting Innovative Approaches for Patient Information and Safety","Therapeutic Innovation & Regulatory Science","","54","4","10.1007/s43441-019-00018-0","Winona Rei R. BolislisCharlie MortazaviRossana RiccioniPaul-Etienne SchaefferThomas C. Kühler","2020","http://link.springer.com/article/10.1007/s43441-019-00018-0","Article"
"A method for the inclusion of human factors in system design via use case definition","Human-Intelligent Systems Integration","","2","1 - 4","10.1007/s42454-020-00011-1","Christina LiaghatiThomas MazzuchiShahram Sarkani","2020","http://link.springer.com/article/10.1007/s42454-020-00011-1","Article"
