Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Information Management and Big Data","Communications in Computer and Information Science","","","","10.1007/978-3-030-46140-9","Juan Antonio Lossio-VenturaNelly Condori-FernandezJorge Carlos Valverde-Rebaza","2020","http://link.springer.com/book/10.1007/978-3-030-46140-9","Book"
"Advances in Information Systems Development","Lecture Notes in Information Systems and Organisation","","","","10.1007/978-3-031-32418-5","Gheorghe Cosmin SilaghiRobert Andrei BuchmannVirginia NiculescuGabriela CzibulaChris BarryMichael LangHenry LingerChristoph Schneider","2023","http://link.springer.com/book/10.1007/978-3-031-32418-5","Book"
"2021 International Conference on Big Data Analytics for Cyber-Physical System in Smart City","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-981-16-7466-2","Prof. Mohammed AtiquzzamanProf. Dr. Dr. Neil YenProf. Zheng Xu","2022","http://link.springer.com/book/10.1007/978-981-16-7466-2","Book"
"Design Computing and Cognition’20","","","","","10.1007/978-3-030-90625-2","John S. Gero","2022","http://link.springer.com/book/10.1007/978-3-030-90625-2","Book"
"Sustainability in the Gig Economy","","","","","10.1007/978-981-16-8406-7","Dr. Ashish GuptaDr. Tavishi TewaryDr. Badri Narayanan Gopalakrishnan","2022","http://link.springer.com/book/10.1007/978-981-16-8406-7","Book"
"Leveraging Applications of Formal Methods, Verification and Validation","Lecture Notes in Computer Science","","","","10.1007/978-3-030-89159-6","Tiziana MargariaProf. Dr. Bernhard Steffen","2021","http://link.springer.com/book/10.1007/978-3-030-89159-6","Book"
"Innovative Computing Vol 1 - Emerging Topics in Artificial Intelligence","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-99-2092-1","Jason C. HungJia-Wei ChangYan Pei","2023","http://link.springer.com/book/10.1007/978-981-99-2092-1","Book"
"Congress on Smart Computing Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-2468-4","Jagdish Chand BansalHarish SharmaAntorweep Chakravorty","2023","http://link.springer.com/book/10.1007/978-981-99-2468-4","Book"
"The Palgrave Handbook of Co-Production of Public Services and Outcomes","","","","","10.1007/978-3-030-53705-0","Elke LoefflerTony Bovaird","2021","http://link.springer.com/book/10.1007/978-3-030-53705-0","Book"
"Designing for Digital Transformation. Co-Creating Services with Citizens and Industry","Lecture Notes in Computer Science","","","","10.1007/978-3-030-64823-7","Sara HofmannProf. Dr. Oliver MüllerProf. Dr. Matti Rossi","2020","http://link.springer.com/book/10.1007/978-3-030-64823-7","Book"
"Applied Degree Education and the Shape of Things to Come","Lecture Notes in Educational Technology","","","","10.1007/978-981-19-9315-2","Christina HongWill W. K. Ma","2023","http://link.springer.com/book/10.1007/978-981-19-9315-2","Book"
"Machine Intelligence and Emerging Technologies","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-34622-4","Md. Shahriare SatuMohammad Ali MoniM. Shamim KaiserMohammad Shamsul Arefin","2023","http://link.springer.com/book/10.1007/978-3-031-34622-4","Book"
"Handbook of Security Science","","","","","10.1007/978-3-319-91875-4","Anthony J. Masys","2022","http://link.springer.com/referencework/10.1007/978-3-319-91875-4","ReferenceWork"
"Stakeholder Management in Technological Projects and the Opportunity of Artificial Intelligence. A Case Study","Digital Transformation in Industry","","","","10.1007/978-3-031-30351-7_23","Manuel Otero-MateoAlberto Cerezo-NarváezAndrés Pastor-FernándezMargarita Castilla-BareaMagdalena Ramírez-Peña","2023","http://link.springer.com/chapter/10.1007/978-3-031-30351-7_23","Chapter"
"International Handbook of Computer-Supported Collaborative Learning","Computer-Supported Collaborative Learning Series","","","","10.1007/978-3-030-65291-3","Ulrike CressCarolyn RoséAlyssa Friend WiseJun Oshima","2021","http://link.springer.com/book/10.1007/978-3-030-65291-3","Book"
"Diginomics Research Perspectives","Advanced Studies in Diginomics and Digitalization","","","","10.1007/978-3-031-04063-4","Lars Hornuf","2022","http://link.springer.com/book/10.1007/978-3-031-04063-4","Book"
"Advances in Production Management Systems. Production Management Systems for Responsible Manufacturing, Service, and Logistics Futures","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-43662-8","Erlend AlfnesAnita RomsdalJan Ola StrandhagenGregor von CieminskiDavid Romero","2023","http://link.springer.com/book/10.1007/978-3-031-43662-8","Book"
"Pervasive Computing Technologies for Healthcare","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-99194-4","Hadas LewyRefael Barkan","2022","http://link.springer.com/book/10.1007/978-3-030-99194-4","Book"
"Towards a Smart, Resilient and Sustainable Industry","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-38274-1","Yuri BorgianniDominik T. MattMargherita MolinaroGuido Orzes","2023","http://link.springer.com/book/10.1007/978-3-031-38274-1","Book"
"Beyond Fintech","Palgrave Studies in Financial Services Technology","","","","10.1007/978-3-030-96217-3","Prof. Dr. Bernardo Nicoletti","2022","http://link.springer.com/book/10.1007/978-3-030-96217-3","Book"
"Applied Intelligence and Informatics","Communications in Computer and Information Science","","","","10.1007/978-3-030-82269-9","Dr. Mufti MahmudProf. M. Shamim KaiserProf. Nikola KasabovKhan IftekharuddinProf. Dr. Ning Zhong","2021","http://link.springer.com/book/10.1007/978-3-030-82269-9","Book"
"Artificial Intelligence and Its Contexts","Advanced Sciences and Technologies for Security Applications","","","","10.1007/978-3-030-88972-2","Prof. Anna VisviziDr. Marek Bodziany","2021","http://link.springer.com/book/10.1007/978-3-030-88972-2","Book"
"Ludic, Co-design and Tools Supporting Smart Learning Ecosystems and Smart Education","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-3930-2","Prof. Óscar MealhaProf. Mihai DascaluProf. Tania Di Mascio","2022","http://link.springer.com/book/10.1007/978-981-16-3930-2","Book"
"Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-85906-0","Alexandre DolguiProf. Alain BernardDavid LemoineGregor von CieminskiDavid Romero","2021","http://link.springer.com/book/10.1007/978-3-030-85906-0","Book"
"The Palgrave Handbook of FinTech and Blockchain","","","","","10.1007/978-3-030-66433-6","Maurizio PompellaRoman Matousek","2021","http://link.springer.com/book/10.1007/978-3-030-66433-6","Book"
"Construction in 5D: Deconstruction, Digitalization, Disruption, Disaster, Development","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-97748-1","Prof. Theo C. HauptDr. Mariam AkinloluDr. Fredrick SimpehDr. Christopher AmoahDr. Zakheeya Armoed","2023","http://link.springer.com/book/10.1007/978-3-030-97748-1","Book"
"Setting Foundations for the Creation of Public Value in Smart Cities","Public Administration and Information Technology","","","","10.1007/978-3-319-98953-2","Manuel Pedro Rodriguez Bolivar","2019","http://link.springer.com/book/10.1007/978-3-319-98953-2","Book"
"Proceedings of 3rd International Conference on Recent Trends in Machine Learning, IoT, Smart Cities and Applications","Lecture Notes in Networks and Systems","","","","10.1007/978-981-19-6088-8","Vinit Kumar GunjanJacek M. Zurada","2023","http://link.springer.com/book/10.1007/978-981-19-6088-8","Book"
"Computer-Aided Architectural Design. INTERCONNECTIONS: Co-computing Beyond Boundaries","Communications in Computer and Information Science","","","","10.1007/978-3-031-37189-9","Michela TurrinCharalampos AndriotisAzarakhsh Rafiee","2023","http://link.springer.com/book/10.1007/978-3-031-37189-9","Book"
"Intelligent Human Systems Integration 2021","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-030-68017-6","Dr. Dario RussoDr. Tareq AhramProf. Waldemar KarwowskiDr. Giuseppe Di BucchianicoRedha Taiar","2021","http://link.springer.com/book/10.1007/978-3-030-68017-6","Book"
"Intelligent and Transformative Production in Pandemic Times","Lecture Notes in Production Engineering","","","","10.1007/978-3-031-18641-7","Chin-Yin HuangRob DekkersShun Fung ChiuDaniela PopescuLuis Quezada","2023","http://link.springer.com/book/10.1007/978-3-031-18641-7","Book"
"HCI International 2020 – Late Breaking Posters","Communications in Computer and Information Science","","","","10.1007/978-3-030-60703-6","Constantine StephanidisMargherita AntonaStavroula Ntoa","2020","http://link.springer.com/book/10.1007/978-3-030-60703-6","Book"
"Banking 5.0","Palgrave Studies in Financial Services Technology","","","","10.1007/978-3-030-75871-4","Prof. Dr. Bernardo Nicoletti","2021","http://link.springer.com/book/10.1007/978-3-030-75871-4","Book"
"Leveraging Applications of Formal Methods, Verification and Validation. Practice","Lecture Notes in Computer Science","","","","10.1007/978-3-031-19762-8","Tiziana MargariaBernhard Steffen","2022","http://link.springer.com/book/10.1007/978-3-031-19762-8","Book"
"Human Data Interaction, Disadvantage and Skills in the Community","Postdigital Science and Education","","","","10.1007/978-3-031-31875-7","Sarah HayesMichael JoplingStuart ConnorMatthew Johnson","2023","http://link.springer.com/book/10.1007/978-3-031-31875-7","Book"
"Advances in Guidance, Navigation and Control","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-15-8155-7","Prof. Liang YanProf. Haibin DuanProf. Xiang Yu","2022","http://link.springer.com/book/10.1007/978-981-15-8155-7","Book"
"Perspectives on Design and Digital Communication III","Springer Series in Design and Innovation","","","","10.1007/978-3-031-06809-6","Nuno MartinsDaniel BrandãoFrancisco Paiva","2023","http://link.springer.com/book/10.1007/978-3-031-06809-6","Book"
"The Blue Compendium","","","","","10.1007/978-3-031-16277-0","Jane LubchencoPeter M. Haugan","2023","http://link.springer.com/book/10.1007/978-3-031-16277-0","Book"
"Design in the Era of Industry 4.0, Volume 1","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-99-0293-4","Amaresh ChakrabartiVishal Singh","2023","http://link.springer.com/book/10.1007/978-981-99-0293-4","Book"
"Towards AI-Aided Invention and Innovation","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-031-42532-5","Denis CavallucciPavel LivotovStelian Brad","2023","http://link.springer.com/book/10.1007/978-3-031-42532-5","Book"
"Proceedings of the Future Technologies Conference (FTC) 2022, Volume 2","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-18458-1","Kohei Arai","2023","http://link.springer.com/book/10.1007/978-3-031-18458-1","Book"
"International Handbook of Disaster Research","","","","","10.1007/978-981-19-8388-7","Amita Singh","2023","http://link.springer.com/referencework/10.1007/978-981-19-8388-7","ReferenceWork"
"Virtual, Augmented and Mixed Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77599-5","Jessie Y. C. ChenGino Fragomeni","2021","http://link.springer.com/book/10.1007/978-3-030-77599-5","Book"
"Distributed, Ambient and Pervasive Interactions","Lecture Notes in Computer Science","","","","10.1007/978-3-031-34609-5","Norbert A. StreitzShin'ichi Konomi","2023","http://link.springer.com/book/10.1007/978-3-031-34609-5","Book"
"Connected Business","","","","","10.1007/978-3-030-76897-3","Prof. Dr. Oliver GassmannFabrizio Ferrandina","2021","http://link.springer.com/book/10.1007/978-3-030-76897-3","Book"
"Ambient Assisted Living","Lecture Notes in Electrical Engineering","","","","10.1007/978-3-031-08838-4","Dr. Alice BettelliProf. Andrea MonteriùProf. Luciano Gamberini","2022","http://link.springer.com/book/10.1007/978-3-031-08838-4","Book"
"Information Technology and Systems","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96293-7","Álvaro RochaProf. Carlos FerrásProf. Abel Méndez PorrasEfren Jimenez Delgado","2022","http://link.springer.com/book/10.1007/978-3-030-96293-7","Book"
"Advances in Creativity, Innovation, Entrepreneurship and Communication of Design","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80094-9","Evangelos MarkopoulosProf. Ravindra S. GoonetillekeProf. Amic G. HoYan Luximon","2021","http://link.springer.com/book/10.1007/978-3-030-80094-9","Book"
"Business Process Management: Blockchain, Robotic Process Automation, and Central and Eastern Europe Forum","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-16168-1","Andrea MarrellaRaimundas MatulevičiusRenata GabryelczykBernhard AxmannVesna Bosilj VukšićWalid GaaloulMojca Indihar ŠtembergerAndrea KőQinghua Lu","2022","http://link.springer.com/book/10.1007/978-3-031-16168-1","Book"
"Perspectives on Digital Humanism","","","","","10.1007/978-3-030-86144-5","Hannes WerthnerErich PremEdward A. LeeCarlo Ghezzi","2022","http://link.springer.com/book/10.1007/978-3-030-86144-5","Book"
"Operational Research in the Era of Digital Transformation and Business Analytics","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-24294-6","Nikolaos F. MatsatsinisFotis C. KitsiosMichael A. MadasMaria I. Kamariotou","2023","http://link.springer.com/book/10.1007/978-3-031-24294-6","Book"
"Digital Transformation on Manufacturing, Infrastructure & Service","Lecture Notes in Networks and Systems","","","","10.1007/978-3-031-32719-3","Igor IlinMariana Mateeva PetrovaTatiana Kudryavtseva","2023","http://link.springer.com/book/10.1007/978-3-031-32719-3","Book"
"Advances in Production Management Systems. The Path to Digital Transformation and Innovation of Production Management Systems","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-57993-7","Bojan LalicVidosav MajstorovicDr. Ugljesa MarjanovicGregor von CieminskiDavid Romero","2020","http://link.springer.com/book/10.1007/978-3-030-57993-7","Book"
"2021 International Conference on Applications and Techniques in Cyber Intelligence","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-030-79200-8","Prof. Jemal AbawajyDr. Zheng XuDr. Mohammed AtiquzzamanDr. Xiaolu Zhang","2021","http://link.springer.com/book/10.1007/978-3-030-79200-8","Book"
"SDGs in the Americas and Caribbean Region","Implementing the UN Sustainable Development Goals – Regional Perspectives","","","","10.1007/978-3-031-16017-2","Noé Aguilar-RiveraBruno BorsariPaulo R. B. de BritoBaltazar Andrade Guerra","2023","http://link.springer.com/referencework/10.1007/978-3-031-16017-2","ReferenceWork"
"Engineering Open-Source Medical Devices","","","","","10.1007/978-3-030-79363-0","Arti AhluwaliaCarmelo De MariaAndrés Díaz Lantada","2022","http://link.springer.com/book/10.1007/978-3-030-79363-0","Book"
