Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Leveraging interest-driven embodied practices to build quantitative literacies: A case study using motion and audio capture from dance","Educational Technology Research and Development","","69","4","10.1007/s11423-020-09804-2","Yoav BergnerShiri MundOfer ChenWillie Payne","2021","http://link.springer.com/article/10.1007/s11423-020-09804-2","Article"
"The D-BEST Reference Model: A Flexible and Sustainable Support for the Digital Transformation of Small and Medium Enterprises","Global Journal of Flexible Systems Management","","23","3","10.1007/s40171-022-00307-y","Claudio SassanelliSergio Terzi","2022","http://link.springer.com/article/10.1007/s40171-022-00307-y","Article"
"Using systems thinking to understand the evolving role of technology in the design process","International Journal of Technology and Design Education","","32","1","10.1007/s10798-020-09590-1","Amy M. HuberLisa K. WaxmanConnie Dyar","2022","http://link.springer.com/article/10.1007/s10798-020-09590-1","Article"
"Computational models of community resilience","Natural Hazards","","111","2","10.1007/s11069-021-05118-5","Amanda MelendezDavid Caballero-RussiMariantonieta Gutierrez SotoLuis Felipe Giraldo","2022","http://link.springer.com/article/10.1007/s11069-021-05118-5","Article"
"Context-Aware Holographic Communication Based on Semantic Knowledge Extraction","Wireless Personal Communications","","120","3","10.1007/s11277-021-08560-7","Agata ManolovaKrasimir TonchevVladimir PoulkovSudhir DixirPeter Lindgren","2021","http://link.springer.com/article/10.1007/s11277-021-08560-7","Article"
"Knowledge building: aligning education with needs for knowledge creation in the digital age","Educational Technology Research and Development","","69","4","10.1007/s11423-020-09914-x","Seng Chee TanCarol ChanKaterine BielaczycLeanne MaMarlene ScardamaliaCarl Bereiter","2021","http://link.springer.com/article/10.1007/s11423-020-09914-x","Article"
"Sex and Gender Differences in Occupational Hazard Exposures: a Scoping Review of the Recent Literature","Current Environmental Health Reports","","8","4","10.1007/s40572-021-00330-8","A. BiswasS. HarbinE. IrvinH. JohnstonM. BegumM. TiongD. ApedaileM. KoehoornP. Smith","2021","http://link.springer.com/article/10.1007/s40572-021-00330-8","Article"
"Earth system models for regional environmental management of red tide: Prospects and limitations of current generation models and next generation development","Environmental Earth Sciences","","81","9","10.1007/s12665-022-10343-7","Ahmed S. ElshallMing YeSven A. KranzJulie HarringtonXiaojuan YangYongshan WanMathew Maltrud","2022","http://link.springer.com/article/10.1007/s12665-022-10343-7","Article"
"Industrial Internet-enabled Resilient Manufacturing Strategy in the Wake of COVID-19 Pandemic: A Conceptual Framework and Implementations in China","Chinese Journal of Mechanical Engineering","","34","1","10.1186/s10033-021-00573-4","Tao PengQiqi HeZheng ZhangBaicun WangXun Xu","2021","http://link.springer.com/article/10.1186/s10033-021-00573-4","Article"
"Efficient Design of Pruned Convolutional Neural Networks on FPGA","Journal of Signal Processing Systems","","93","5","10.1007/s11265-020-01606-2","Mário Véstias","2021","http://link.springer.com/article/10.1007/s11265-020-01606-2","Article"
"Archival infrastructure and the information backlog","Archival Science","","22","1","10.1007/s10502-021-09368-x","Ciaran B. Trace","2022","http://link.springer.com/article/10.1007/s10502-021-09368-x","Article"
"MLFS-CCDE: multi-objective large-scale feature selection by cooperative coevolutionary differential evolution","Memetic Computing","","13","1","10.1007/s12293-021-00328-7","Haoran LiFazhi HeYilin ChenYiteng Pan","2021","http://link.springer.com/article/10.1007/s12293-021-00328-7","Article"
"Using donor funding to catalyse investment in malaria prevention in Ghana: an analysis of the potential impact on public and private sector expenditure","Malaria Journal","","21","1","10.1186/s12936-022-04218-2","Lucy PaintainRichard KpabiteyFelix Nyanor-FosuDanielle Piccinini BlackKathryn BertramJayne WebsterCatherine GoodmanMatt Lynch","2022","http://link.springer.com/article/10.1186/s12936-022-04218-2","Article"
"Introduction: special issue—critical robotics research","AI & SOCIETY","","37","2","10.1007/s00146-021-01224-x","Sofia SerholtSara LjungbladNiamh Ní Bhroin","2022","http://link.springer.com/article/10.1007/s00146-021-01224-x","Article"
"A framework for tailorable games: toward inclusive end-user development of inclusive games","Universal Access in the Information Society","","21","1","10.1007/s10209-020-00779-8","Franco Eusébio GarciaVânia Paula de Almeida Neris","2022","http://link.springer.com/article/10.1007/s10209-020-00779-8","Article"
"Co-production practice and future research priorities in United Kingdom-funded applied health research: a scoping review","Health Research Policy and Systems","","20","1","10.1186/s12961-022-00838-x","Helen SmithLuke BudworthChloe GrindeyIsabel HagueNatalie HamerRoman KislovPeter van der GraafJoe Langley","2022","http://link.springer.com/article/10.1186/s12961-022-00838-x","Article"
"Threat Perception of Stakeholders: Case study of Loktak Lake, a Ramsar Site under Montreux Record in North East India","Wetlands","","42","8","10.1007/s13157-022-01630-x","Jayalakshmi PaonamSudipto Chatterjee","2022","http://link.springer.com/article/10.1007/s13157-022-01630-x","Article"
"Cyber governance studies in ensuring cybersecurity: an overview of cybersecurity governance","International Cybersecurity Law Review","","3","1","10.1365/s43439-021-00045-4","Serkan SavaşSüleyman Karataş","2022","http://link.springer.com/article/10.1365/s43439-021-00045-4","Article"
"Use of multicriteria decision aid methods in the context of sustainable innovations: bibliometrics, applications and trends","Environment Systems and Decisions","","41","4","10.1007/s10669-021-09814-2","Jamile Eleutério DelesposteLuís Alberto Duncan RangelMarcelo Jasmim MeiriñoRamon Baptista NarcizoAndré Armando Mendonça de Alencar Junior","2021","http://link.springer.com/article/10.1007/s10669-021-09814-2","Article"
"A semi-transparent selective undo algorithm for multi-user collaborative editors","Frontiers of Computer Science","","15","5","10.1007/s11704-020-9518-x","Weiwei CaiFazhi HeXiao LvYuan Cheng","2021","http://link.springer.com/article/10.1007/s11704-020-9518-x","Article"
"HBIM for the preservation of a historic infrastructure: the Carlo III bridge of the Carolino Aqueduct","Applied Geomatics","","14","1","10.1007/s12518-020-00335-2","Alessandro ContiLidia FioriniRosanna MassaroCamilla SantoniGrazia Tucci","2022","http://link.springer.com/article/10.1007/s12518-020-00335-2","Article"
"Biomedical engineering in low- and middle-income settings: analysis of current state, challenges and best practices","Health and Technology","","12","3","10.1007/s12553-022-00657-8","Carmelo De MariaAndrés Díaz LantadaTimo JämsäLeandro PecchiaArti Ahluwalia","2022","http://link.springer.com/article/10.1007/s12553-022-00657-8","Article"
"Intelligent modular design with holonic fuzzy agents","Advances in Manufacturing","","9","1","10.1007/s40436-020-00331-0","Egon OstrosiAlain-Jérôme FougèresZai-Fang ZhangJosip Stjepandić","2021","http://link.springer.com/article/10.1007/s40436-020-00331-0","Article"
"Environmental biomonitoring of reef fish community structure with eDNA metabarcoding in the Coral Triangle","Environmental Biology of Fishes","","104","8","10.1007/s10641-021-01118-3","Ester Restiana Endang GelisM. Mukhlis KamalBeginer SubhanImam BachtiarLalu M. Iqbal SaniHawis Madduppa","2021","http://link.springer.com/article/10.1007/s10641-021-01118-3","Article"
"A technoeconomic assessment of biological sludge dewatering using a thermal rotary dryer: a case study of design applicability, economics, and managerial feasibility","Biomass Conversion and Biorefinery","","","","10.1007/s13399-022-03480-3","Amjad El-QanniMohammed AlsayedIhab H. AlsurakjiMohammad NajjarDiana OdehSaja NajjarMaryam HmoudahMukarram ZubairVincenzo RussoMartino Di Serio","2022","http://link.springer.com/article/10.1007/s13399-022-03480-3","Article"
"Challenges and Paradoxes in Decolonising HCI: A Critical Discussion","Computer Supported Cooperative Work (CSCW)","","31","2","10.1007/s10606-021-09398-0","Shaimaa LazemDanilo GiglittoMakuochi Samuel NkwoHafeni MthokoJessica UpaniAnicia Peters","2022","http://link.springer.com/article/10.1007/s10606-021-09398-0","Article"
"The Cyber Weapon: Decomposing Puzzles in Unplugged Computational Thinking Practices with Computational Objects","KI - Künstliche Intelligenz","","36","1","10.1007/s13218-022-00756-8","Roland Hachmann","2022","http://link.springer.com/article/10.1007/s13218-022-00756-8","Article"
"Multi-objective intelligent cooperative design for interference fit of the conical sleeve","Journal of Mechanical Science and Technology","","35","8","10.1007/s12206-021-0728-4","Ke NingJianmei WangPu LiDan XiangDingbang Hou","2021","http://link.springer.com/article/10.1007/s12206-021-0728-4","Article"
"Proceedings of the 4th UK Implementation Science Research Conference","Implementation Science","","16","2","10.1186/s13012-021-01163-7","","2021","http://link.springer.com/article/10.1186/s13012-021-01163-7","Article"
"Applying concepts from “rapid” and “agile” implementation to advance implementation research","Implementation Science Communications","","3","1","10.1186/s43058-022-00366-3","Andrew QuanbeckRose Garza HennessyLinda Park","2022","http://link.springer.com/article/10.1186/s43058-022-00366-3","Article"
"Why and how to engage expert stakeholders in ontology development: insights from social and behavioural sciences","Journal of Biomedical Semantics","","12","1","10.1186/s13326-021-00240-6","Emma NorrisJanna HastingsMarta M. MarquesAilbhe N. Finnerty MutluSilje ZinkSusan Michie","2021","http://link.springer.com/article/10.1186/s13326-021-00240-6","Article"
"Adaptive learning in university students’ opinions: Cross-border research","Education and Information Technologies","","27","5","10.1007/s10639-021-10830-7","Eugenia Smyrnova-TrybulskaNataliia MorzeLilia Varchenko-Trotsenko","2022","http://link.springer.com/article/10.1007/s10639-021-10830-7","Article"
"Editorial for EAIT issue 4, 2022","Education and Information Technologies","","27","4","10.1007/s10639-022-11096-3","Arthur Tatnall","2022","http://link.springer.com/article/10.1007/s10639-022-11096-3","Article"
"Postpartum care indications and methodological quality:a systematic review of guidelines","Journal of Public Health","","30","9","10.1007/s10389-021-01629-4","Ming YangWei YueXinrui HanChunhong HuXiaoning SunJianghe Luo","2022","http://link.springer.com/article/10.1007/s10389-021-01629-4","Article"
"Mapping experience research across disciplines: who, where, when","Quality and User Experience","","6","1","10.1007/s41233-021-00047-4","Virpi RotoJohanna BraggeYichen LuDarius Pacauskas","2021","http://link.springer.com/article/10.1007/s41233-021-00047-4","Article"
"Mechanisms of scaling up: combining a realist perspective and systems analysis to understand successfully scaled interventions","International Journal of Behavioral Nutrition and Physical Activity","","18","1","10.1186/s12966-021-01103-0","Harriet KoortsSamuel CassarJo SalmonMark LawrencePaul SalmonHenry Dorling","2021","http://link.springer.com/article/10.1186/s12966-021-01103-0","Article"
"The Role of Engagement in Effective, Digital Prevention Interventions: the Function of Engagement in the REAL Media Substance Use Prevention Curriculum","Prevention Science","","22","2","10.1007/s11121-020-01181-9","Kathryn GreeneHye Jeong ChoiShannon D. GlennAnne E. RayMichael L. Hecht","2021","http://link.springer.com/article/10.1007/s11121-020-01181-9","Article"
"Synergies in Innovation: Lessons Learnt from Innovation Ethics for Responsible Innovation","Philosophy & Technology","","34","2","10.1007/s13347-020-00392-w","Michel BourbanJohan Rochel","2021","http://link.springer.com/article/10.1007/s13347-020-00392-w","Article"
"Responding to Diffused Stakeholders on Social Media: Connective Power and Firm Reactions to CSR-Related Twitter Messages","Journal of Business Ethics","","172","2","10.1007/s10551-020-04472-x","Gregory D. SaxtonCharlotte RenChao Guo","2021","http://link.springer.com/article/10.1007/s10551-020-04472-x","Article"
"Taking into Account the Human Factor in Regional Innovation Systems and Policies","Journal of the Knowledge Economy","","13","2","10.1007/s13132-021-00722-z","G. MartinidisN. KomninosE. Carayannis","2022","http://link.springer.com/article/10.1007/s13132-021-00722-z","Article"
"What evidence exists on the links between natural climate solutions and climate change mitigation outcomes in subtropical and tropical terrestrial regions? A systematic map protocol","Environmental Evidence","","11","1","10.1186/s13750-022-00268-w","Samantha H. ChengSebastien CostedoatEleanor J. SterlingCatherine ChamberlainArundhati JagadishPeter LichtenthalA. Justin NowakowskiAuset TaylorJen TinsmanSteven W. J. CantyMargaret B. HollandKelly W. JonesMorena MillsDavid Morales-HidalgoStarry Sprenkle-HyppoliteMeredith Wiggins","2022","http://link.springer.com/article/10.1186/s13750-022-00268-w","Article"
