Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"HCI for Cybersecurity, Privacy and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-030-50309-3","Abbas Moallem","2020","http://link.springer.com/book/10.1007/978-3-030-50309-3","Book"
"Marketing and Smart Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-9272-7","José Luís ReisMarc K. PeterRicardo CayollaZorica Bogdanović","2022","http://link.springer.com/book/10.1007/978-981-16-9272-7","Book"
"Learning and Collaboration Technologies. Designing the Learner and Teacher Experience","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05657-4","Prof. Panayiotis ZaphirisAndri Ioannou","2022","http://link.springer.com/book/10.1007/978-3-031-05657-4","Book"
"Eurasian Business Perspectives","Eurasian Studies in Business and Economics","","","","10.1007/978-3-030-52294-0","Mehmet Huseyin BilginHakan DanisEnder Demir","2020","http://link.springer.com/book/10.1007/978-3-030-52294-0","Book"
"Innovations in Learning and Technology for the Workplace and Higher Education","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-90677-1","Dr. David GuralnickProf. Dr. Michael E. AuerProf. Dr. Antonella Poce","2022","http://link.springer.com/book/10.1007/978-3-030-90677-1","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86973-1","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86973-1","Book"
"Intelligent Manufacturing and Mechatronics","Lecture Notes in Mechanical Engineering","","","","10.1007/978-981-16-0866-7","Muhammad Syahril BahariAzmi HarunZailani Zainal AbidinRoshaliza HamidonSakinah Zakaria","2021","http://link.springer.com/book/10.1007/978-981-16-0866-7","Book"
"Recent Trends and Advances in Model Based Systems Engineering","","","","","10.1007/978-3-030-82083-1","Prof. Azad M. MadniDr. Barry BoehmDaniel ErwinMahta MoghaddamMichael SieversMarilee Wheaton","2022","http://link.springer.com/book/10.1007/978-3-030-82083-1","Book"
"Proceedings of SECON’21","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-80312-4","Prof. Giuseppe Carlo MaranoProf. Samit Ray ChaudhuriDr. G. Unni KarthaDr. P. E. KavithaDipl.-Ing. Reshma PrasadDipl.-Ing. Rinu J. Achison","2022","http://link.springer.com/book/10.1007/978-3-030-80312-4","Book"
"Advances in Manufacturing Processes, Intelligent Methods and Systems in Production Engineering","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-90532-3","Andre BatakoAnna BurdukKanisius KaryonoProf. Dr. Xun ChenRyszard Wyczółkowski","2022","http://link.springer.com/book/10.1007/978-3-030-90532-3","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-87016-4","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoCarmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-87016-4","Book"
"Model and Data Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78428-7","Christian AttiogbéSadok Ben Yahia","2021","http://link.springer.com/book/10.1007/978-3-030-78428-7","Book"
"Advances in Tourism, Technology and Systems","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-9701-2","Dr. João Vidal de CarvalhoDr. Pedro LiberatoDr. Alejandro Peña","2022","http://link.springer.com/book/10.1007/978-981-16-9701-2","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25289-1","Mei SiDavid ThueElisabeth AndréJames C. LesterTheresa Jean TanenbaumVeronica Zammitto","2011","http://link.springer.com/book/10.1007/978-3-642-25289-1","Book"
"Chatbot Research and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-94890-0","Asbjørn FølstadTheo AraujoSymeon PapadopoulosEffie L.-C. LawEwa LugerMorten GoodwinPetter Bae Brandtzaeg","2022","http://link.springer.com/book/10.1007/978-3-030-94890-0","Book"
"Design Tools and Methods in Industrial Engineering II","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-91234-5","Prof. Caterina RizziProf. Francesca CampanaDr. Michele BiciDr. Francesco GherardiniProf. Tommaso IngrassiaDr. Paolo Cicconi","2022","http://link.springer.com/book/10.1007/978-3-030-91234-5","Book"
"Service Oriented, Holonic and Multi-Agent Manufacturing Systems for Industry of the Future","Studies in Computational Intelligence","","","","10.1007/978-3-030-80906-5","Prof. Damien TrentesauxProf. Theodor BorangiuProf. Paulo LeitãoProf. Jose-Fernando JimenezJairo R. Montoya-Torres","2021","http://link.springer.com/book/10.1007/978-3-030-80906-5","Book"
"Design, Learning, and Innovation","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-78448-5","Eva Irene BrooksAnthony BrooksCristina SyllaAnders Kalsgaard Møller","2021","http://link.springer.com/book/10.1007/978-3-030-78448-5","Book"
"Digital and Information Technologies in Economics and Management","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-97730-6","Arthur Gibadullin","2022","http://link.springer.com/book/10.1007/978-3-030-97730-6","Book"
"Computers Helping People with Special Needs","Lecture Notes in Computer Science","","","","10.1007/978-3-030-58805-2","Klaus MiesenbergerRoberto ManduchiMario Covarrubias RodriguezPetr Peňáz","2020","http://link.springer.com/book/10.1007/978-3-030-58805-2","Book"
"Decision Support Systems XII: Decision Support Addressing Modern Industry, Business, and Societal Needs","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-06530-9","Ana Paula Cabral Seixas CostaJason PapathanasiouUchitha JayawickramaDaouda Kamissoko","2022","http://link.springer.com/book/10.1007/978-3-031-06530-9","Book"
"Virtual, Augmented and Mixed Reality: Applications in Education, Aviation and Industry","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06015-1","Jessie Y. C. ChenGino Fragomeni","2022","http://link.springer.com/book/10.1007/978-3-031-06015-1","Book"
"Advances in Computer Science for Engineering and Education","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-04812-8","Prof. Zhengbing HuProf. Ivan DychkaProf. Sergey PetoukhovProf. Matthew He","2022","http://link.springer.com/book/10.1007/978-3-031-04812-8","Book"
"Cross-Cultural Design. Applications in Business, Communication, Health, Well-being, and Inclusiveness","Lecture Notes in Computer Science","","","","10.1007/978-3-031-06050-2","Prof. Pei-Luen Patrick Rau","2022","http://link.springer.com/book/10.1007/978-3-031-06050-2","Book"
"Communication and Smart Technologies","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-5792-4","Prof. Álvaro RochaProf. Daniel BarredoProf. Paulo Carlos López-LópezProf. Iván Puentes-Rivera","2022","http://link.springer.com/book/10.1007/978-981-16-5792-4","Book"
"HCI in Games: Experience Design and Game Mechanics","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77277-2","Xiaowen Fang","2021","http://link.springer.com/book/10.1007/978-3-030-77277-2","Book"
"Chatbot Research and Design","Lecture Notes in Computer Science","","","","10.1007/978-3-030-39540-7","Asbjørn FølstadTheo AraujoSymeon PapadopoulosDr. Effie Lai-Chong LawOle-Christoffer GranmoEwa LugerPetter Bae Brandtzaeg","2020","http://link.springer.com/book/10.1007/978-3-030-39540-7","Book"
"Computer Supported Education","Communications in Computer and Information Science","","","","10.1007/978-3-030-86439-2","H. Chad LaneSusan ZvacekProf. Dr. James Uhomoibhi","2021","http://link.springer.com/book/10.1007/978-3-030-86439-2","Book"
"Design, Operation and Evaluation of Mobile Communications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05014-5","Gavriel SalvendyDr. June Wei","2022","http://link.springer.com/book/10.1007/978-3-031-05014-5","Book"
"Building Life-cycle Management. Information Systems and Technologies","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-96206-7","Prof. Alexander GinzburgProf. Kashevarova Galina","2022","http://link.springer.com/book/10.1007/978-3-030-96206-7","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-319-48279-8","Frank NackAndrew S. Gordon","2016","http://link.springer.com/book/10.1007/978-3-319-48279-8","Book"
"Design, User Experience, and Usability: UX Research, Design, and Assessment","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05897-4","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2022","http://link.springer.com/book/10.1007/978-3-031-05897-4","Book"
"Design for Tomorrow—Volume 3","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-0084-5","Prof. Amaresh ChakrabartiProf. Ravi PoovaiahAssist. Prof. Prasad BokilVivek Kant","2021","http://link.springer.com/book/10.1007/978-981-16-0084-5","Book"
"Advances in Web-Based Learning – ICWL 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-90785-3","Wanlei ZhouYi Mu","2021","http://link.springer.com/book/10.1007/978-3-030-90785-3","Book"
"Digitalization and Big Data for Resilience and Economic Intelligence","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-93286-2","Prof. Dr. Alina Mihaela DimaProf. Mihaela Kelemen","2022","http://link.springer.com/book/10.1007/978-3-030-93286-2","Book"
"Computer Science – CACIC 2021","Communications in Computer and Information Science","","","","10.1007/978-3-031-05903-2","Dr. Patricia PesadoGustavo Gil","2022","http://link.springer.com/book/10.1007/978-3-031-05903-2","Book"
"Industry Competitiveness: Digitalization, Management, and Integration","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80485-5","Prof. Dr. Aleksei V. BogovizJulia V. Ragulina","2021","http://link.springer.com/book/10.1007/978-3-030-80485-5","Book"
"International Scientific Siberian Transport Forum TransSiberia - 2021","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-96380-4","Aleksey ManakovArkadii Edigarian","2022","http://link.springer.com/book/10.1007/978-3-030-96380-4","Book"
"Proceedings of 2022 Chinese Intelligent Systems Conference","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-19-6203-5","Yingmin JiaWeicun ZhangYongling FuShoujun Zhao","2022","http://link.springer.com/book/10.1007/978-981-19-6203-5","Book"
"Business Process Management Forum","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-16171-1","Claudio Di CiccioRemco DijkmanAdela del Río OrtegaStefanie Rinderle-Ma","2022","http://link.springer.com/book/10.1007/978-3-031-16171-1","Book"
"Information for a Better World: Shaping the Global Future","Lecture Notes in Computer Science","","","","10.1007/978-3-030-96960-8","Malte Smits","2022","http://link.springer.com/book/10.1007/978-3-030-96960-8","Book"
"Digital Transformation of Education and Learning - Past, Present and Future","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-97986-7","Prof. Don PasseyProf. Denise LeahyLawrence WilliamsJaana HolvikiviMikko Ruohonen","2022","http://link.springer.com/book/10.1007/978-3-030-97986-7","Book"
"Future of Work and Business in Covid-19 Era","Springer Proceedings in Business and Economics","","","","10.1007/978-981-19-0357-1","Prof. Rabi Narayan SubudhiDr. Sumita MishraDr. Abu SalehProf. Dariush Khezrimotlagh","2022","http://link.springer.com/book/10.1007/978-981-19-0357-1","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86653-2","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoProf. Dr. Carmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-86653-2","Book"
"Computers Helping People with Special Needs","Lecture Notes in Computer Science","","","","10.1007/978-3-031-08648-9","Klaus MiesenbergerGeorgios KouroupetroglouKaterina MavrouRoberto ManduchiDr. Mario Covarrubias RodriguezPetr Penáz","2022","http://link.springer.com/book/10.1007/978-3-031-08648-9","Book"
"Multi-Hazard Early Warning and Disaster Risks","","","","","10.1007/978-3-030-73003-1","Dilanthi AmaratungaRichard HaighNuwan Dias","2021","http://link.springer.com/book/10.1007/978-3-030-73003-1","Book"
"Communications and Networking","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-99200-2","Honghao GaoJun WunProf. Jianwei YinFeifei ShenYulong ShenProf. Jun Yu","2022","http://link.springer.com/book/10.1007/978-3-030-99200-2","Book"
"Mobility for Smart Cities and Regional Development - Challenges for Higher Education","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-93904-5","Prof. Dr. Michael E. AuerProf. Dr. Hanno HortschProf. Dr. Oliver MichlerProf. Dr. Thomas Köhler","2022","http://link.springer.com/book/10.1007/978-3-030-93904-5","Book"
"Methodologies and Intelligent Systems for Technology Enhanced Learning","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-319-40165-2","Mauro CaporuscioFernando De la PrietaTania Di MascioRosella GennariJavier Gutiérrez RodríguezPierpaolo Vittorini","2016","http://link.springer.com/book/10.1007/978-3-319-40165-2","Book"
"Advances in Manufacturing III","Lecture Notes in Mechanical Engineering","","","","10.1007/978-3-030-99310-8","Prof. Justyna TrojanowskaPh.D. Agnieszka KujawińskaProf. Jose MachadoProf. Ivan Pavlenko","2022","http://link.springer.com/book/10.1007/978-3-030-99310-8","Book"
"Technologies and Innovation","Communications in Computer and Information Science","","","","10.1007/978-3-030-88262-4","Prof. Rafael Valencia-GarcíaMartha Bucaram-LeveroneJavier Del Cioppo-MorstadtNéstor Vera-LucioEmma Jácome-Murillo","2021","http://link.springer.com/book/10.1007/978-3-030-88262-4","Book"
"Proceedings on 18th International Conference on Industrial Systems – IS’20","Lecture Notes on Multidisciplinary Industrial Engineering","","","","10.1007/978-3-030-97947-8","Assoc. Prof. Bojan LalicAssist. Prof. Danijela GracaninAssist. Prof. Nemanja TasicAssoc. Prof. Nenad Simeunović","2022","http://link.springer.com/book/10.1007/978-3-030-97947-8","Book"
"Smart Education and e-Learning - Smart Pedagogy","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-19-3112-3","Dr. Vladimir L. UskovProf. Robert J. HowlettDr. Lakhmi C. Jain","2022","http://link.springer.com/book/10.1007/978-981-19-3112-3","Book"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10592-0","Prof. Dr. Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaDr. Chiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10592-0","Book"
"Industrial Engineering in the Internet-of-Things World","Lecture Notes in Management and Industrial Engineering","","","","10.1007/978-3-030-76724-2","Prof. Dr. Fethi Calisir","2022","http://link.springer.com/book/10.1007/978-3-030-76724-2","Book"
"Challenges of Disasters in Asia","Springer Natural Hazards","","","","10.1007/978-981-19-3567-1","Haroon SajjadLubna SiddiquiAtiqur RahmanMary TahirMasood Ahsan Siddiqui","2022","http://link.springer.com/book/10.1007/978-981-19-3567-1","Book"
"HCI for Cybersecurity, Privacy and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77392-2","Abbas Moallem","2021","http://link.springer.com/book/10.1007/978-3-030-77392-2","Book"
"Electronic Participation","Lecture Notes in Computer Science","","","","10.1007/978-3-031-23213-8","Robert KrimmerMarius Rohde JohannessenThomas LampoltshammerIda LindgrenPeter ParycekGerhard SchwabeJolien Ubacht","2022","http://link.springer.com/book/10.1007/978-3-031-23213-8","Book"
"Advances in Human Factors in Architecture, Sustainable Urban Planning and Infrastructure","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80710-8","Prof. Jerzy CharytonowiczAlicja MaciejkoDr. Christianne S. Falcão","2021","http://link.springer.com/book/10.1007/978-3-030-80710-8","Book"
"From Micro to Macro: Dealing with Uncertainties in the Global Marketplace","Developments in Marketing Science: Proceedings of the Academy of Marketing Science","","","","10.1007/978-3-030-89883-0","Felipe PantojaShuang Wu","2022","http://link.springer.com/book/10.1007/978-3-030-89883-0","Book"
"Advances in Production Management Systems. The Path to Intelligent, Collaborative and Sustainable Manufacturing","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-66923-6","Prof. Hermann LöddingRalph RiedelDr. Klaus-Dieter ThobenGregor von CieminskiProf. Dr. Dimitris Kiritsis","2017","http://link.springer.com/book/10.1007/978-3-319-66923-6","Book"
"Information and Communication Technologies in Tourism 2020","","","","","10.1007/978-3-030-36737-4","Dr. Julia NeidhardtDr. Wolfgang Wörndl","2020","http://link.springer.com/book/10.1007/978-3-030-36737-4","Book"
"HCI for Cybersecurity, Privacy and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05563-8","Abbas Moallem","2022","http://link.springer.com/book/10.1007/978-3-031-05563-8","Book"
"Evaluation of Novel Approaches to Software Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-030-96648-5","Raian AliProf. Dr. Hermann KaindlProf. Leszek A. Maciaszek","2022","http://link.springer.com/book/10.1007/978-3-030-96648-5","Book"
"Computer Science and Education in Computer Science","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-031-17292-2","Tanya ZlatevaRossitza Goleva","2022","http://link.springer.com/book/10.1007/978-3-031-17292-2","Book"
"Industrial Engineering and Operations Management","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-030-78570-3","Antônio Márcio Tavares ThoméRafael Garcia BarbastefanoLuiz Felipe ScavardaJoão Carlos Gonçalves dos ReisMarlene Paula Castro Amorim","2021","http://link.springer.com/book/10.1007/978-3-030-78570-3","Book"
"Advances in Building Information Modeling","Communications in Computer and Information Science","","","","10.1007/978-3-031-16895-6","Ozan Önder ÖzenerSalih OfluogluUmit Isikdag","2022","http://link.springer.com/book/10.1007/978-3-031-16895-6","Book"
"Cross-Cultural Design. Experience and Product Design Across Cultures","Lecture Notes in Computer Science","","","","10.1007/978-3-030-77074-7","Prof. Pei-Luen Patrick Rau","2021","http://link.springer.com/book/10.1007/978-3-030-77074-7","Book"
"Advanced Information Systems Engineering Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-031-07478-3","Dr. Jennifer HorkoffProf. Estefania SerralJelena Zdravkovic","2022","http://link.springer.com/book/10.1007/978-3-031-07478-3","Book"
"Computational Science and Its Applications – ICCSA 2021","Lecture Notes in Computer Science","","","","10.1007/978-3-030-87010-2","Prof. Dr. Osvaldo GervasiBeniamino MurganteDr. Sanjay MisraDr. Chiara GarauIvan BlečićDavid TaniarBernady O. ApduhanAna Maria A. C. RochaEufemia TarantinoProf. Carmelo Maria Torre","2021","http://link.springer.com/book/10.1007/978-3-030-87010-2","Book"
"Design, User Experience, and Usability: Design Discourse","Lecture Notes in Computer Science","","","","10.1007/978-3-319-20886-2","Aaron Marcus","2015","http://link.springer.com/book/10.1007/978-3-319-20886-2","Book"
"Proceeding of the International Science and Technology Conference 'FarEastСon 2021'","Smart Innovation, Systems and Technologies","","","","10.1007/978-981-16-8829-4","Prof. Denis B. SolovevProf. Viktor V. SavaleyProf. Alexander T. BekkerProf. Valery I. Petukhov","2022","http://link.springer.com/book/10.1007/978-981-16-8829-4","Book"
"Diagrammatic Representation and Inference","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86062-2","Amrita BasuDr. Gem StapletonSven LinkerCatherine LeggEmmanuel ManaloPetrucio Viana","2021","http://link.springer.com/book/10.1007/978-3-030-86062-2","Book"
"The Practice of Enterprise Modeling","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-91279-6","Prof. Estefanía SerralJanis StirnaDr. Jolita RalytéProf. Jānis Grabis","2021","http://link.springer.com/book/10.1007/978-3-030-91279-6","Book"
"Advances in Human Factors, Business Management and Society","Advances in Intelligent Systems and Computing","","","","10.1007/978-3-319-94709-9","Prof. Jussi Ilari KantolaSalman NazirTibor Barath","2019","http://link.springer.com/book/10.1007/978-3-319-94709-9","Book"
"Design, User Experience, and Usability: Design for Emotion, Well-being and Health, Learning, and Culture","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05900-1","Marcelo M. SoaresDr. Elizabeth RosenzweigDr. Aaron Marcus","2022","http://link.springer.com/book/10.1007/978-3-031-05900-1","Book"
"Advances in Human Factors in Robots, Unmanned Systems and Cybersecurity","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-79997-7","Matteo ZallioProf. Dr. Carlos Raymundo IbañezJesus Hechavarria Hernandez","2021","http://link.springer.com/book/10.1007/978-3-030-79997-7","Book"
"Extended Reality","Lecture Notes in Computer Science","","","","10.1007/978-3-031-15546-8","Lucio Tommaso De PaolisPasquale ArpaiaMarco Sacco","2022","http://link.springer.com/book/10.1007/978-3-031-15546-8","Book"
"From Data to Models and Back","Lecture Notes in Computer Science","","","","10.1007/978-3-031-16011-0","Juliana BowlesGiovanna BrocciaRoberto Pellungrini","2022","http://link.springer.com/book/10.1007/978-3-031-16011-0","Book"
"Swarm Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-031-20176-9","Marco DorigoHeiko HamannManuel López-IbáñezJosé García-NietoAndries EngelbrechtCarlo PinciroliVolker StrobelChristian Camacho-Villalón","2022","http://link.springer.com/book/10.1007/978-3-031-20176-9","Book"
"Advances in Transportation Geotechnics IV","Lecture Notes in Civil Engineering","","","","10.1007/978-3-030-77238-3","Prof. Erol TutumluerProf. Soheil NazarianDr. Imad Al-QadiDr. Issam I.A. Qamhia","2022","http://link.springer.com/book/10.1007/978-3-030-77238-3","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-030-92300-6","Alex MitchellDr. Mirjam Vosmeer","2021","http://link.springer.com/book/10.1007/978-3-030-92300-6","Book"
"Distributed, Ambient and Pervasive Interactions. Smart Living, Learning, Well-being and Health, Art and Creativity","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05431-0","Dr. Norbert A. StreitzDr. Shin'ichi Konomi","2022","http://link.springer.com/book/10.1007/978-3-031-05431-0","Book"
"Agile Processes in Software Engineering and Extreme Programming – Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-58858-8","Dr. Maria PaasivaaraDr. Philippe Kruchten","2020","http://link.springer.com/book/10.1007/978-3-030-58858-8","Book"
"Developments in Design Research and Practice","Springer Series in Design and Innovation","","","","10.1007/978-3-030-86596-2","Emilia DuarteDr. Carlos Rosa","2022","http://link.springer.com/book/10.1007/978-3-030-86596-2","Book"
"Learning and Collaboration Technologies. Novel Technological Environments","Lecture Notes in Computer Science","","","","10.1007/978-3-031-05675-8","Panayiotis ZaphirisAndri Ioannou","2022","http://link.springer.com/book/10.1007/978-3-031-05675-8","Book"
"Computational Science and Its Applications – ICCSA 2022 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-031-10562-3","Prof. Dr. Osvaldo GervasiBeniamino MurganteSanjay MisraAna Maria A. C. RochaDr. Chiara Garau","2022","http://link.springer.com/book/10.1007/978-3-031-10562-3","Book"
"Proceedings of the Sixteenth International Conference on Management Science and Engineering Management – Volume 2","Lecture Notes on Data Engineering and Communications Technologies","","","","10.1007/978-3-031-10385-8","Prof. Jiuping XuProf. Fulya AltiparmakProf. Mohamed Hag Ali HassanDr. Fausto Pedro García MárquezProf. Asaf Hajiyev","2022","http://link.springer.com/book/10.1007/978-3-031-10385-8","Book"
"Advanced Information Systems Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-319-59536-8","Eric DuboisKlaus Pohl","2017","http://link.springer.com/book/10.1007/978-3-319-59536-8","Book"
"Advances in Road Infrastructure and Mobility","Sustainable Civil Infrastructures","","","","10.1007/978-3-030-79801-7","Dr. Amin AkhnoukhProf. Dr. Kamil KaloushMag. Magid ElabyadBrendan HallemanNihal ErianSamuel Enmon IICherylyn Henry","2022","http://link.springer.com/book/10.1007/978-3-030-79801-7","Book"
"Advances in Human Factors in Training, Education, and Learning Sciences","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80000-0","Salman NazirDr. Tareq Z. AhramProf. Waldemar Karwowski","2021","http://link.springer.com/book/10.1007/978-3-030-80000-0","Book"
"Digital Economy and New Value Creation","Springer Proceedings in Business and Economics","","","","10.1007/978-3-031-07265-9","Mihail Busu","2022","http://link.springer.com/book/10.1007/978-3-031-07265-9","Book"
"Culture and Tourism in a Smart, Globalized, and Sustainable World","Springer Proceedings in Business and Economics","","","","10.1007/978-3-030-72469-6","Dr. Vicky KatsoniDr. Ciná van Zyl","2021","http://link.springer.com/book/10.1007/978-3-030-72469-6","Book"
"Advances in Manufacturing, Production Management and Process Control","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80462-6","Prof. Stefan TrzcielinskiBeata MrugalskaProf. Waldemar KarwowskiDr. Emilio RossiProf. Massimo Di Nicolantonio","2021","http://link.springer.com/book/10.1007/978-3-030-80462-6","Book"
"Creative Solutions for a Sustainable Development","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-86614-3","Ph.D. Yuri BorgianniStelian BradDenis CavallucciPavel Livotov","2021","http://link.springer.com/book/10.1007/978-3-030-86614-3","Book"
"Design, User Experience, and Usability. Practice and Case Studies","Lecture Notes in Computer Science","","","","10.1007/978-3-030-23535-2","Aaron MarcusWentao Wang","2019","http://link.springer.com/book/10.1007/978-3-030-23535-2","Book"
"Dementia Lab 2021: Supporting Ability Through Design","Design For Inclusion","","","","10.1007/978-3-030-70293-9","Rens BrankaertCaylee RaberMaarten HoubenPaulina MalcolmJon Hannan","2021","http://link.springer.com/book/10.1007/978-3-030-70293-9","Book"
"Human-Computer Interaction","Communications in Computer and Information Science","","","","10.1007/978-3-031-24709-5","Vanessa Agredo-DelgadoPablo H. RuizOmar Correa-Madrigal","2022","http://link.springer.com/book/10.1007/978-3-031-24709-5","Book"
"Sustainability in the Built Environment in the 21st Century: Lessons Learned from India and the Region","Environmental Science and Engineering","","","","10.1007/978-3-030-61891-9","Prof. Dr. h. c. Usha Iyer-Raniga","2021","http://link.springer.com/book/10.1007/978-3-030-61891-9","Book"
"Product Lifecycle Management in the Digital Twin Era","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-42250-9","Prof. Clement FortinLouis RivestProf. Alain BernardProf. Dr. Abdelaziz Bouras","2019","http://link.springer.com/book/10.1007/978-3-030-42250-9","Book"
"Advances in Human Aspects of Transportation","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80012-3","Dr. Neville Stanton","2021","http://link.springer.com/book/10.1007/978-3-030-80012-3","Book"
"Advances in Architecture, Engineering and Technology","Advances in Science, Technology & Innovation","","","","10.1007/978-3-030-86913-7","Prof. Dr. Federica RossoProf. Dr. Claudia FabianiProf. Dr. Haşim AltanDr. Mourad Amer","2022","http://link.springer.com/book/10.1007/978-3-030-86913-7","Book"
"HCI International 2022 – Late Breaking Papers: Ergonomics and Product Design","Lecture Notes in Computer Science","","","","10.1007/978-3-031-21704-3","Vincent G. DuffyPei-Luen Patrick Rau","2022","http://link.springer.com/book/10.1007/978-3-031-21704-3","Book"
"Achieving $5 Trillion Economy of India","Springer Proceedings in Business and Economics","","","","10.1007/978-981-16-7818-9","Dr. Arti ChandaniDr. Rajiv DivekarDr. J. K. Nayak","2022","http://link.springer.com/book/10.1007/978-981-16-7818-9","Book"
"Advances in Physical, Social & Occupational Ergonomics","Lecture Notes in Networks and Systems","","","","10.1007/978-3-030-80713-9","Prof. Ravindra S. GoonetillekeShuping XiongProf. Henrijs KalkisProf. Zenija RojaProf. Waldemar KarwowskiProf. Atsuo Murata","2021","http://link.springer.com/book/10.1007/978-3-030-80713-9","Book"
"Agile Processes in Software Engineering and Extreme Programming – Workshops","Lecture Notes in Business Information Processing","","","","10.1007/978-3-030-30126-2","Dr. Rashina Hoda","2019","http://link.springer.com/book/10.1007/978-3-030-30126-2","Book"
